Sample,X(ms) [09.01.2026 19:11:13 127 UTC],"DB_Measuring.CycleTime_ms"
42394,1767987877294.668519,1
42395,1767987877295.686519,1
42396,1767987877296.705519,1
42397,1767987877297.719519,1
42398,1767987877298.756519,1
42399,1767987877299.768519,1
42400,1767987877300.801519,1
42401,1767987877301.890519,1
42402,1767987877304.033519,1
42403,1767987877305.055519,1
42404,1767987877306.078519,1
42405,1767987877306.808519,1
42406,1767987877307.595519,1
42407,1767987877308.641519,1
42408,1767987877309.622519,1
42409,1767987877310.627519,1
42410,1767987877311.645519,1
42411,1767987877312.679519,1
42412,1767987877313.686519,1
42413,1767987877314.713519,1
42414,1767987877315.741519,1
42415,1767987877318.278519,2
42416,1767987877318.841519,1
42417,1767987877319.859519,1
42418,1767987877320.896519,1
42419,1767987877321.916519,1
42420,1767987877322.939519,1
42421,1767987877324.097519,1
42422,1767987877324.972519,1
42423,1767987877326.040519,1
42424,1767987877327.037519,1
42425,1767987877328.057519,1
42426,1767987877329.090519,1
42427,1767987877330.134519,1
42428,1767987877331.128519,1
42429,1767987877332.145519,1
42430,1767987877333.166519,1
42431,1767987877334.210519,1
42432,1767987877335.237519,1
42433,1767987877336.956519,1
42434,1767987877337.409519,1
42435,1767987877339.439519,2
42436,1767987877340.486519,1
42437,1767987877341.582519,1
42438,1767987877342.660519,1
42439,1767987877343.750519,1
42440,1767987877344.786519,1
42441,1767987877345.818519,1
42442,1767987877347.125519,1
42443,1767987877347.846519,1
42444,1767987877348.853519,1
42445,1767987877349.992519,1
42446,1767987877350.904519,1
42447,1767987877351.937519,1
42448,1767987877352.958519,1
42449,1767987877354.013519,1
42450,1767987877354.995519,1
42451,1767987877356.028519,1
42452,1767987877357.048519,1
42453,1767987877358.091519,1
42454,1767987877359.097519,1
42455,1767987877360.117519,1
42456,1767987877361.145519,1
42457,1767987877362.206519,1
42458,1767987877363.175519,1
42459,1767987877364.201519,1
42460,1767987877365.253519,1
42461,1767987877366.272519,1
42462,1767987877367.292519,1
42463,1767987877368.309519,1
42464,1767987877369.344519,1
42465,1767987877370.416519,1
42466,1767987877371.460519,1
42467,1767987877372.488519,1
42468,1767987877373.502519,1
42469,1767987877374.517519,1
42470,1767987877375.556519,1
42471,1767987877376.643519,1
42472,1767987877377.591519,1
42473,1767987877378.619519,1
42474,1767987877379.644519,1
42475,1767987877380.670519,1
42476,1767987877381.692519,1
42477,1767987877382.734519,1
42478,1767987877383.742519,1
42479,1767987877384.768519,1
42480,1767987877385.789519,1
42481,1767987877386.815519,1
42482,1767987877387.842519,1
42483,1767987877388.864519,1
42484,1767987877389.878519,1
42485,1767987877390.904519,1
42486,1767987877391.931519,1
42487,1767987877392.975519,1
42488,1767987877394.009519,1
42489,1767987877395.006519,1
42490,1767987877396.028519,1
42491,1767987877397.043519,1
42492,1767987877398.152519,1
42493,1767987877399.136519,1
42494,1767987877400.163519,1
42495,1767987877401.186519,1
42496,1767987877402.203519,1
42497,1767987877403.311519,1
42498,1767987877404.263519,1
42499,1767987877405.282519,1
42500,1767987877406.313519,1
42501,1767987877407.329519,1
42502,1767987877408.371519,1
42503,1767987877409.410519,1
42504,1767987877410.456519,1
42505,1767987877411.474519,1
42506,1767987877412.487519,1
42507,1767987877413.514519,1
42508,1767987877414.543519,1
42509,1767987877415.557519,1
42510,1767987877416.579519,1
42511,1767987877417.616519,1
42512,1767987877418.619519,1
42513,1767987877419.658519,1
42514,1767987877420.678519,1
42515,1767987877421.688519,1
42516,1767987877422.710519,1
42517,1767987877423.739519,1
42518,1767987877424.825519,1
42519,1767987877425.819519,1
42520,1767987877426.845519,1
42521,1767987877427.863519,1
42522,1767987877428.960519,1
42523,1767987877430.010519,1
42524,1767987877431.068519,1
42525,1767987877432.149519,1
42526,1767987877433.194519,1
42527,1767987877434.292519,1
42528,1767987877435.347519,1
42529,1767987877436.427519,1
42530,1767987877437.529519,1
42531,1767987877438.601519,1
42532,1767987877439.730519,1
42533,1767987877440.728519,1
42534,1767987877441.748519,1
42535,1767987877442.771519,1
42536,1767987877443.804519,1
42537,1767987877444.818519,1
42538,1767987877445.840519,1
42539,1767987877446.873519,1
42540,1767987877447.903519,1
42541,1767987877448.921519,1
42542,1767987877449.976519,1
42543,1767987877450.962519,1
42544,1767987877451.995519,1
42545,1767987877453.018519,1
42546,1767987877454.073519,1
42547,1767987877455.056519,1
42548,1767987877456.086519,1
42549,1767987877457.100519,1
42550,1767987877458.153519,1
42551,1767987877459.161519,1
42552,1767987877460.182519,1
42553,1767987877461.215519,1
42554,1767987877462.267519,1
42555,1767987877463.270519,1
42556,1767987877464.301519,1
42557,1767987877465.329519,1
42558,1767987877466.380519,1
42559,1767987877467.391519,1
42560,1767987877468.437519,1
42561,1767987877469.473519,1
42562,1767987877470.503519,1
42563,1767987877471.518519,1
42564,1767987877472.552519,1
42565,1767987877473.579519,1
42566,1767987877474.602519,1
42567,1767987877475.623519,1
42568,1767987877476.645519,1
42569,1767987877477.667519,1
42570,1767987877478.686519,1
42571,1767987877479.690519,1
42572,1767987877480.720519,1
42573,1767987877481.750519,1
42574,1767987877482.783519,1
42575,1767987877483.811519,1
42576,1767987877484.842519,1
42577,1767987877485.871519,1
42578,1767987877486.905519,1
42579,1767987877487.920519,1
42580,1767987877489.871519,1
42581,1767987877490.892519,1
42582,1767987877491.949519,1
42583,1767987877492.885519,1
42584,1767987877493.696519,1
42585,1767987877494.652519,1
42586,1767987877495.641519,1
42587,1767987877496.663519,1
42588,1767987877497.684519,1
42589,1767987877498.709519,1
42590,1767987877499.715519,1
42591,1767987877500.743519,1
42592,1767987877501.764519,1
42593,1767987877502.781519,1
42594,1767987877503.810519,1
42595,1767987877504.836519,1
42596,1767987877505.854519,1
42597,1767987877507.462519,1
42598,1767987877508.558519,1
42599,1767987877509.547519,1
42600,1767987877510.564519,1
42601,1767987877511.594519,1
42602,1767987877512.668519,1
42603,1767987877513.081519,1
42604,1767987877514.135519,1
42605,1767987877515.157519,1
42606,1767987877516.201519,1
42607,1767987877517.347519,1
42608,1767987877518.575519,1
42609,1767987877519.268519,1
42610,1767987877520.345519,1
42611,1767987877521.313519,1
42612,1767987877522.344519,1
42613,1767987877523.371519,1
